interaction_id,user_id,job_id,event_type,timestamp,duration_sec,source,device
464,5577,898,click,2026-05-04 01:22,219,direct,desktop
465,5085,2037,click,2026-01-27 15:05,280,search,mobile
466,5125,1248,click,2026-03-07 21:06,196,search,desktop
467,5989,1547,view,2026-04-16 01:31,37,recommendation,desktop
468,5663,1480,save,2026-04-17 08:31,295,search,mobile
469,2251,1369,click,2026-03-20 02:22,147,recommendation,tablet
470,1072,1411,view,2026-01-16 19:09,174,recommendation,desktop
471,4945,2116,click,2026-02-03 20:38,152,direct,desktop
472,3882,231,save,2026-01-21 15:49,130,recommendation,tablet
473,5343,729,click,2026-04-20 16:15,279,search,tablet
474,4104,1604,click,2026-02-13 03:19,86,direct,mobile
475,4634,1811,apply,2026-03-14 20:14,204,recommendation,tablet
476,1315,787,save,2026-03-20 07:17,36,email,desktop
477,4135,2508,apply,2026-03-03 11:18,183,search,mobile
478,3093,1950,apply,2026-01-22 01:15,73,email,desktop
479,5327,2525,apply,2026-03-21 02:01,197,recommendation,tablet
480,4324,2298,view,2026-03-01 01:07,39,search,tablet
481,4684,440,apply,2026-02-20 16:59,283,recommendation,mobile
482,3861,1621,save,2026-03-07 12:17,286,search,mobile
483,2405,1739,click,2026-04-06 13:46,59,email,tablet
484,1935,2957,view,2026-02-16 22:16,129,search,tablet
485,5036,1822,apply,2026-04-18 17:41,54,recommendation,desktop
486,4899,2298,save,2026-04-26 15:40,280,direct,mobile
487,1565,1064,save,2026-05-10 15:46,189,search,desktop
488,4235,2316,save,2026-01-25 14:20,193,email,mobile
489,4108,2849,apply,2026-03-17 17:25,39,email,desktop
490,4749,61,view,2026-02-22 03:48,239,email,desktop
491,1634,1893,save,2026-01-13 08:28,272,search,tablet
492,1251,1035,view,2026-02-01 05:04,174,direct,mobile
493,5613,1220,save,2026-02-09 19:27,81,recommendation,mobile
494,5043,2711,save,2026-01-24 03:20,49,direct,desktop
495,1776,2001,save,2026-02-28 15:44,101,search,tablet
496,2686,1677,save,2026-04-16 06:59,207,recommendation,mobile
497,5967,2018,apply,2026-04-09 04:29,123,recommendation,desktop
498,2029,1808,save,2026-02-01 03:23,80,search,desktop
499,3695,1175,apply,2026-03-07 03:14,275,direct,tablet
500,3916,1433,click,2026-05-06 12:16,96,search,desktop
501,4116,1776,save,2026-04-25 03:13,20,search,tablet
502,1427,385,save,2026-03-13 06:52,181,direct,tablet
503,4250,666,view,2026-03-08 09:40,275,search,tablet
504,4350,978,apply,2026-05-08 00:41,298,direct,mobile
505,5497,1731,apply,2026-05-05 20:49,145,search,tablet
506,5932,2726,apply,2026-03-28 14:45,36,direct,mobile
507,5589,1536,view,2026-03-24 13:09,219,recommendation,mobile
508,3524,871,apply,2026-03-07 12:51,51,email,tablet
509,1772,1210,view,2026-05-09 11:57,285,recommendation,desktop
510,3631,582,save,2026-03-15 17:59,221,search,desktop
511,5507,2758,click,2026-04-16 10:54,140,email,tablet
512,5344,2814,view,2026-02-19 07:25,276,direct,mobile
513,3234,48,save,2026-01-24 15:37,243,email,desktop
514,3801,2999,click,2026-01-22 10:45,138,direct,mobile
515,3351,802,view,2026-03-26 00:41,285,recommendation,desktop
516,5173,205,click,2026-01-19 11:06,76,email,mobile
517,4435,688,view,2026-01-21 17:12,100,direct,tablet
518,4081,1634,save,2026-05-03 04:48,30,search,mobile
519,5152,956,save,2026-04-07 10:31,36,direct,tablet
520,2913,273,view,2026-03-07 22:57,253,search,tablet
521,5368,2512,view,2026-03-29 23:10,257,email,mobile
522,6000,1619,save,2026-04-22 12:23,163,email,desktop
523,1500,1567,save,2026-02-11 10:10,244,direct,tablet
524,5987,1926,view,2026-04-15 00:55,117,email,tablet
525,1943,2369,save,2026-01-21 05:40,9,search,desktop
526,5659,2845,apply,2026-02-24 22:58,185,email,mobile
527,5807,2075,click,2026-04-20 03:45,290,recommendation,desktop
528,3650,2422,save,2026-04-02 00:27,197,direct,mobile
529,4334,2920,save,2026-04-16 14:46,236,search,desktop
530,4735,2848,click,2026-03-09 07:39,104,direct,mobile
531,4203,549,view,2026-03-13 13:08,90,recommendation,tablet
532,1613,1104,save,2026-03-01 14:46,164,direct,desktop
533,5916,2700,click,2026-01-24 01:20,245,recommendation,desktop
534,1402,1160,save,2026-02-01 09:48,20,recommendation,desktop
535,2226,2660,click,2026-03-06 04:27,22,search,mobile
536,3803,2644,click,2026-01-14 18:32,132,email,tablet
537,3336,1813,view,2026-04-23 21:22,252,direct,tablet
538,5073,2573,click,2026-03-17 13:19,215,email,desktop
539,1118,1471,click,2026-03-06 21:26,9,email,desktop
540,2999,2673,save,2026-04-22 21:15,140,email,mobile
541,2293,162,click,2026-02-22 20:06,26,email,mobile
542,3022,420,save,2026-04-04 21:51,256,recommendation,tablet
543,4481,2620,click,2026-03-31 09:05,158,email,tablet
544,2553,2206,save,2026-01-21 00:36,156,email,desktop
545,3736,1954,apply,2026-03-09 17:40,93,email,desktop
546,1413,313,view,2026-01-16 20:29,96,search,desktop
547,3222,2155,view,2026-01-11 21:44,249,recommendation,mobile
548,5032,2273,apply,2026-03-01 20:22,44,email,tablet
549,1392,1500,apply,2026-03-01 05:53,75,direct,tablet
550,1425,1948,save,2026-03-04 18:50,100,direct,desktop
551,4008,1367,save,2026-04-23 23:57,282,recommendation,tablet
552,2398,1268,apply,2026-02-05 23:48,15,search,desktop
553,2298,2032,save,2026-02-15 17:53,74,email,tablet
554,5613,913,save,2026-04-19 19:05,202,recommendation,mobile
555,4662,1201,view,2026-01-16 07:36,58,recommendation,mobile
556,3027,2322,save,2026-01-23 02:35,210,direct,mobile
557,4621,1072,apply,2026-03-17 23:47,92,search,mobile
558,1778,1361,save,2026-02-01 20:33,129,recommendation,tablet
559,3188,2797,apply,2026-03-30 12:24,110,direct,desktop
560,1028,514,apply,2026-02-17 11:46,13,direct,tablet
561,2038,2978,view,2026-02-25 01:31,230,email,mobile
562,3967,2280,save,2026-02-07 08:45,188,recommendation,mobile
563,1440,1060,save,2026-02-14 08:51,60,email,mobile
564,3456,1659,apply,2026-04-15 14:35,24,direct,desktop
565,1737,687,save,2026-02-25 18:17,280,search,tablet
566,1521,504,view,2026-02-02 01:04,44,direct,desktop
567,2190,1755,save,2026-04-28 02:52,50,direct,tablet
568,2117,852,save,2026-02-17 16:16,13,recommendation,tablet
569,1050,2327,view,2026-04-26 21:47,56,direct,mobile
570,5279,1960,view,2026-03-06 04:27,217,recommendation,mobile
571,2841,2912,save,2026-03-15 10:32,59,search,mobile
572,2190,2117,apply,2026-02-01 09:34,251,search,tablet
573,3562,1594,view,2026-03-24 07:11,63,email,tablet
574,5295,274,save,2026-01-15 07:27,99,search,tablet
575,1836,121,apply,2026-02-14 21:52,190,email,tablet
576,2601,316,view,2026-03-18 00:45,48,recommendation,tablet
577,5109,2440,view,2026-03-20 11:22,23,email,tablet
578,4079,985,apply,2026-03-30 06:40,281,recommendation,tablet
579,1054,848,view,2026-04-27 12:15,9,search,tablet
580,1921,1656,apply,2026-01-14 17:14,179,search,tablet
581,4000,1657,click,2026-04-09 19:20,177,recommendation,tablet
582,1717,2794,view,2026-02-23 04:24,83,email,desktop
583,3585,2249,save,2026-04-29 21:45,247,direct,mobile
584,5012,1328,save,2026-01-29 18:08,46,email,mobile
585,1052,598,click,2026-02-02 05:46,151,email,tablet
586,5856,2330,click,2026-03-10 20:52,210,direct,mobile
587,1854,1677,apply,2026-03-04 19:19,173,direct,desktop
588,1048,1352,apply,2026-03-02 10:34,236,direct,mobile
589,5965,35,click,2026-02-23 17:24,22,recommendation,mobile
590,5175,1146,save,2026-02-17 11:52,24,direct,desktop
591,3739,2446,apply,2026-04-13 03:07,273,direct,tablet
592,1939,2565,apply,2026-02-24 13:09,96,recommendation,desktop
593,1926,2411,apply,2026-02-09 04:51,296,email,tablet
594,4182,249,save,2026-01-20 08:40,175,email,tablet
595,1778,1226,apply,2026-02-26 08:58,58,recommendation,mobile
596,4027,471,save,2026-03-11 19:28,267,search,tablet
597,1948,1475,save,2026-03-01 03:52,72,search,tablet
598,1499,1053,view,2026-02-09 01:52,28,direct,tablet
599,2396,2407,click,2026-02-14 16:42,86,email,tablet
600,3453,132,save,2026-05-09 05:52,108,recommendation,desktop
601,2682,715,apply,2026-05-07 11:49,10,recommendation,tablet
602,4620,741,click,2026-03-04 12:18,211,email,desktop
603,4437,1508,save,2026-02-14 13:14,75,search,mobile
604,4111,891,apply,2026-02-04 10:20,270,search,mobile
605,1099,2630,save,2026-03-02 08:03,51,direct,tablet
606,3918,2260,save,2026-05-03 16:19,64,search,desktop
607,2607,2545,click,2026-04-28 11:12,130,recommendation,mobile
608,5152,1647,click,2026-02-21 14:10,231,search,desktop
609,2531,1434,view,2026-02-28 11:20,94,search,mobile
610,1223,1709,save,2026-03-19 10:23,193,direct,desktop
611,1929,1280,save,2026-04-28 13:10,116,direct,desktop
612,1879,1530,save,2026-01-29 19:43,127,email,desktop
613,5784,728,view,2026-04-22 06:46,59,recommendation,desktop
614,5563,623,view,2026-04-19 21:15,116,recommendation,tablet
615,2949,741,view,2026-04-18 12:01,244,recommendation,desktop
616,2902,2688,save,2026-04-27 02:13,125,direct,mobile
617,4779,2229,save,2026-03-26 13:10,180,direct,tablet
618,2450,2278,save,2026-03-12 21:29,112,search,mobile
619,4399,1146,apply,2026-03-04 11:16,39,search,desktop
620,2539,2955,apply,2026-01-21 04:48,255,email,tablet
621,2557,974,view,2026-02-22 05:12,181,search,desktop
622,2947,2982,click,2026-04-29 17:54,295,direct,mobile
623,3180,1664,click,2026-01-17 12:37,173,recommendation,mobile
624,4096,2067,click,2026-05-07 01:59,60,direct,tablet
625,1062,1693,save,2026-05-01 16:46,203,search,tablet
626,3017,1408,apply,2026-02-14 15:42,127,search,mobile
627,5653,1804,click,2026-02-09 02:09,131,search,tablet
628,4336,154,apply,2026-04-03 17:50,128,email,mobile
629,5284,2976,apply,2026-03-02 16:28,270,email,tablet
630,3342,1866,apply,2026-02-11 00:53,210,direct,tablet
631,3825,181,click,2026-03-31 17:42,267,search,tablet
632,3768,895,click,2026-04-21 19:20,258,email,tablet
633,4932,2722,save,2026-02-03 11:47,283,direct,desktop
634,5923,1818,view,2026-04-03 00:30,25,recommendation,desktop
635,3299,1371,view,2026-04-20 07:27,256,search,tablet
636,2067,1103,view,2026-04-23 21:00,62,direct,tablet
637,5412,1982,save,2026-02-26 00:44,273,direct,tablet
638,4560,2022,view,2026-04-09 11:36,225,direct,tablet
639,1126,364,save,2026-02-17 09:05,289,email,mobile
640,1026,289,view,2026-03-04 20:58,81,email,tablet
641,2513,1737,save,2026-05-09 18:48,42,direct,tablet
642,3726,2123,click,2026-05-03 10:35,247,email,tablet
643,3935,608,view,2026-04-05 17:32,31,direct,desktop
644,5950,419,apply,2026-01-24 14:15,220,email,tablet
645,1309,213,apply,2026-04-26 05:28,90,recommendation,desktop
646,5415,2910,save,2026-01-29 14:44,83,recommendation,tablet
647,3622,2678,apply,2026-04-29 01:34,177,direct,tablet
648,3889,1523,view,2026-02-19 20:08,206,search,desktop
649,5468,1861,save,2026-05-08 09:51,153,recommendation,tablet
650,1888,1579,click,2026-05-02 15:11,202,direct,tablet
651,4606,2010,view,2026-01-14 14:20,126,search,tablet
652,1228,1566,view,2026-02-19 15:10,279,email,desktop
653,3091,1511,view,2026-02-16 09:11,23,recommendation,mobile
654,2660,1600,apply,2026-04-13 21:49,43,search,desktop
655,5547,1035,click,2026-01-21 07:39,63,recommendation,mobile
656,2999,1146,apply,2026-01-19 20:30,71,direct,desktop
657,5783,2491,click,2026-04-01 01:22,64,email,mobile
658,5828,2145,save,2026-05-10 02:40,161,search,desktop
659,3502,1101,view,2026-04-27 10:30,240,direct,mobile
660,4683,2898,apply,2026-04-19 11:53,85,email,mobile
661,3443,562,save,2026-02-07 08:37,161,email,mobile
662,5777,2335,view,2026-04-09 23:41,35,email,tablet
663,1254,1670,click,2026-01-22 12:56,284,direct,tablet
664,5840,2819,save,2026-03-16 19:05,180,search,tablet
665,4227,1390,apply,2026-04-27 21:40,101,email,desktop
666,3156,103,apply,2026-01-22 05:40,177,recommendation,mobile
667,3921,2284,apply,2026-01-24 20:07,209,direct,mobile
668,2328,299,view,2026-03-19 09:44,275,recommendation,desktop
669,4811,1855,click,2026-02-25 14:44,289,recommendation,tablet
670,3125,348,click,2026-01-22 09:13,31,recommendation,desktop
671,3899,1954,click,2026-05-11 15:35,58,search,mobile
672,3685,2868,click,2026-02-14 10:17,180,direct,tablet
673,2793,2300,apply,2026-04-12 08:29,157,search,desktop
674,2275,2918,view,2026-03-28 04:25,199,email,desktop
675,5476,1120,apply,2026-03-22 05:42,198,recommendation,desktop
676,1844,839,view,2026-04-24 07:23,29,search,mobile
677,2498,1625,save,2026-04-10 15:26,120,direct,tablet
678,4009,209,click,2026-01-11 14:44,190,recommendation,mobile
679,3000,1432,save,2026-01-29 09:25,99,search,tablet
680,4114,1900,save,2026-05-08 02:03,127,recommendation,tablet
681,3488,1246,click,2026-02-14 16:18,293,search,desktop
682,2806,642,apply,2026-03-19 23:01,169,direct,tablet
683,5228,1438,view,2026-04-07 09:33,114,direct,mobile
684,3259,2061,save,2026-03-26 02:29,57,recommendation,tablet
685,3097,907,apply,2026-03-25 02:46,43,recommendation,desktop
686,5173,2919,save,2026-03-27 13:43,243,email,mobile
687,2355,2580,apply,2026-01-26 17:59,284,search,mobile
688,1631,466,view,2026-03-05 02:05,176,search,desktop
689,2402,2218,save,2026-01-13 11:42,122,search,tablet
690,2280,415,view,2026-03-16 11:37,25,direct,desktop
691,5815,2266,view,2026-03-01 14:22,177,direct,mobile
692,3252,1921,click,2026-03-16 23:54,287,recommendation,mobile
693,1301,2348,click,2026-02-05 04:15,115,recommendation,tablet
694,4073,2574,view,2026-03-19 04:32,83,recommendation,desktop
695,3230,2729,click,2026-02-12 03:11,288,recommendation,tablet
696,4836,1809,view,2026-01-25 03:53,187,search,tablet
697,1651,2885,click,2026-04-20 17:56,166,search,mobile
698,1667,839,click,2026-05-05 13:26,120,recommendation,mobile
699,3344,1770,click,2026-04-19 15:46,133,recommendation,desktop
700,1088,139,view,2026-01-26 14:24,91,email,tablet
701,1817,1154,save,2026-03-11 22:06,107,recommendation,mobile
702,4276,1949,view,2026-03-15 16:31,269,search,tablet
703,5870,2792,save,2026-01-30 16:40,179,recommendation,desktop
704,3559,41,save,2026-03-09 14:52,60,search,mobile
705,2176,1822,save,2026-02-06 14:06,279,direct,tablet
706,4946,2768,apply,2026-03-04 02:34,227,email,tablet
707,1407,515,save,2026-01-30 12:29,265,direct,desktop
708,3723,788,apply,2026-01-16 09:11,209,recommendation,mobile
709,4658,674,apply,2026-04-25 14:53,186,direct,tablet
710,2775,437,click,2026-02-14 06:02,59,recommendation,mobile
711,2835,1023,apply,2026-02-05 04:13,296,recommendation,desktop
712,3322,1656,click,2026-04-22 00:33,172,email,desktop
713,4075,2664,click,2026-02-21 16:46,105,recommendation,desktop
714,4369,2316,view,2026-02-24 14:17,296,direct,mobile
715,2608,14,click,2026-01-28 20:36,165,email,desktop
716,5827,1772,apply,2026-02-12 11:25,278,email,desktop
717,1873,2970,apply,2026-03-09 17:54,203,email,tablet
718,3971,2615,apply,2026-04-02 09:06,132,search,tablet
719,5152,2063,view,2026-03-03 03:21,168,search,tablet
720,4109,1203,view,2026-01-27 23:28,186,direct,tablet
721,2341,1752,save,2026-02-14 09:38,277,email,tablet
722,5665,1393,save,2026-04-30 19:53,192,direct,mobile
723,2302,2300,view,2026-03-25 03:54,171,direct,mobile
724,3658,572,apply,2026-03-16 02:45,218,direct,desktop
725,5521,290,apply,2026-03-23 14:55,117,search,desktop
726,5496,380,click,2026-04-08 13:42,195,direct,mobile
727,3657,2748,view,2026-02-13 00:48,28,direct,desktop
728,1518,1292,apply,2026-01-18 00:50,17,recommendation,desktop
729,1928,2549,view,2026-03-28 23:17,82,direct,mobile
730,5857,1593,click,2026-03-01 18:55,225,search,desktop
731,2732,1547,click,2026-03-28 15:58,208,email,desktop
732,5275,432,view,2026-04-28 09:35,250,search,desktop
733,5357,515,view,2026-01-12 02:11,220,email,mobile
734,5821,2430,apply,2026-05-07 17:12,187,recommendation,desktop
735,4805,2833,save,2026-05-09 13:51,40,recommendation,tablet
736,4654,2694,click,2026-03-27 11:54,284,direct,mobile
737,2987,560,click,2026-01-31 13:11,186,email,mobile
738,5229,2377,view,2026-05-09 18:16,244,email,mobile
739,5254,585,save,2026-02-15 23:39,172,search,desktop
740,3224,2213,click,2026-03-01 03:11,102,search,mobile
741,5585,1612,save,2026-02-14 14:07,242,direct,mobile
742,3289,397,save,2026-03-12 21:33,299,email,mobile
743,2211,312,save,2026-02-09 10:15,219,recommendation,tablet
744,2497,1981,click,2026-05-05 08:45,252,recommendation,tablet
745,2963,1837,view,2026-03-11 23:23,291,email,desktop
746,4953,1360,save,2026-01-12 09:05,6,search,tablet
747,5845,1957,save,2026-02-25 11:27,230,email,desktop
748,5630,639,apply,2026-01-19 03:56,263,email,desktop
749,2564,311,apply,2026-03-22 18:38,154,recommendation,desktop
750,3216,2210,save,2026-03-21 15:55,61,search,desktop
751,4778,366,apply,2026-04-22 22:38,98,email,tablet
752,2272,2346,view,2026-04-14 06:46,98,search,mobile
753,5045,602,save,2026-03-11 19:31,97,direct,mobile
754,3562,1298,save,2026-03-05 22:34,167,recommendation,tablet
755,2145,2332,click,2026-05-08 02:35,255,direct,tablet
756,3965,396,save,2026-03-29 03:54,285,email,desktop
757,1638,574,save,2026-02-06 12:14,226,search,tablet
758,1478,448,save,2026-01-15 17:26,64,email,mobile
759,4783,1892,view,2026-02-16 02:22,115,recommendation,tablet
760,1119,2945,save,2026-01-28 20:16,108,email,tablet
761,3730,524,view,2026-02-01 02:44,31,search,desktop
762,5928,2897,click,2026-05-04 15:11,24,email,desktop
763,4918,2978,click,2026-02-21 14:18,103,recommendation,mobile
764,3714,1720,save,2026-03-15 22:48,83,email,desktop
765,1236,498,click,2026-02-07 12:48,278,email,desktop
766,2513,2418,apply,2026-02-11 10:46,123,recommendation,tablet
767,3149,2043,click,2026-03-18 10:47,250,search,desktop
768,2489,1879,view,2026-03-03 14:26,110,recommendation,tablet
769,1686,2927,apply,2026-02-23 13:58,187,search,desktop
770,5596,938,apply,2026-01-22 06:19,183,search,tablet
771,2681,1344,save,2026-03-22 07:16,181,recommendation,mobile
772,5257,2325,apply,2026-01-12 18:43,119,recommendation,tablet
773,4312,2299,apply,2026-05-05 03:38,88,email,desktop
774,5862,2156,click,2026-02-21 10:54,229,direct,tablet
775,5682,2492,apply,2026-02-02 03:23,227,direct,tablet
776,2611,533,apply,2026-03-13 19:24,13,email,desktop
777,3938,164,click,2026-02-04 20:42,286,email,mobile
778,2704,1623,click,2026-03-02 10:02,171,email,desktop
779,3546,1065,apply,2026-03-01 01:07,251,search,tablet
780,2375,1654,view,2026-04-23 08:36,56,email,tablet
781,5378,1366,click,2026-01-27 23:03,88,email,desktop
782,5433,1584,save,2026-01-27 04:49,181,recommendation,desktop
783,4224,872,view,2026-01-22 13:41,30,search,mobile
784,2951,2829,view,2026-05-08 15:24,61,recommendation,desktop
785,1393,38,view,2026-05-05 22:37,76,search,desktop
786,2165,2435,save,2026-01-28 08:55,149,direct,desktop
787,4131,662,click,2026-03-21 10:17,150,search,desktop
788,4160,993,apply,2026-04-13 09:36,266,direct,mobile
789,3092,1373,save,2026-04-01 19:51,246,search,desktop
790,1287,2589,apply,2026-03-09 04:18,164,search,desktop
791,1924,691,apply,2026-03-01 05:35,46,direct,tablet
792,4493,589,view,2026-01-16 19:09,268,direct,mobile
793,1682,1131,save,2026-02-15 03:59,123,recommendation,mobile
794,4036,552,click,2026-03-26 23:58,170,recommendation,mobile
795,2213,142,view,2026-04-18 08:10,164,recommendation,tablet
796,1644,2461,view,2026-05-11 05:42,54,search,mobile
797,5199,1102,view,2026-02-02 01:49,258,recommendation,mobile
798,3133,2882,save,2026-03-22 06:10,254,email,mobile
799,4257,2252,view,2026-03-04 23:45,211,search,desktop
800,3155,623,click,2026-03-04 00:04,45,direct,tablet
801,5166,2245,view,2026-02-11 21:05,41,search,desktop
802,1030,2662,view,2026-04-27 18:03,63,direct,desktop
803,1071,1846,save,2026-02-05 21:27,137,direct,tablet
