job_id,title,company,location,job_type,experience_level,skills,salary_min,salary_max,posted_date,status
225,Cloud Engineer,TechMahindra,Remote,Full-time,Senior,"Flutter,Firebase,Dart",370491,1563650,2026-01-29,Closed
226,Data Analyst,Flipkart,Kolkata,Hybrid,Junior,"Cybersecurity,Networking,Linux",322771,1250045,2026-03-23,Open
227,Data Scientist,IBM,Chennai,Internship,Senior,"Python,SQL,ML",1209202,1745211,2025-11-24,Open
228,DevOps Engineer,IBM,Bangalore,Full-time,Mid,"Python,SQL,ML",1328401,1675483,2026-02-09,Closed
229,ML Engineer,Microsoft,Kolkata,Hybrid,Mid,"Flutter,Firebase,Dart",717837,1542710,2026-03-11,Closed
230,Mobile Developer,Google,Remote,Internship,Mid,"Flutter,Firebase,Dart",820384,1641708,2025-12-31,Open
231,Mobile Developer,HCL,Chennai,Hybrid,Senior,"Java,Spring,AWS",489505,1548454,2025-12-17,Closed
232,Data Scientist,Infosys,Chennai,Internship,Junior,"Python,SQL,ML",620426,1727790,2026-04-01,Open
233,Cybersecurity Analyst,Wipro,Kolkata,Remote,Junior,"Cybersecurity,Networking,Linux",534150,1691335,2026-04-14,Closed
234,Mobile Developer,Amazon,Mumbai,Hybrid,Mid,"Python,SQL,ML",780489,1512636,2026-02-13,Open
235,Frontend Developer,TechMahindra,Remote,Remote,Junior,"Java,Spring,AWS",1612707,2383014,2026-04-02,Closed
236,DevOps Engineer,Microsoft,Chennai,Remote,Mid,"Docker,Kubernetes,CI/CD",1179340,1524620,2025-11-13,Open
237,Frontend Developer,TCS,Bangalore,Full-time,Junior,"Flutter,Firebase,Dart",839352,1699352,2026-03-28,Closed
238,Frontend Developer,Google,Mumbai,Remote,Mid,"Cybersecurity,Networking,Linux",877836,1725775,2025-12-29,Closed
239,Backend Engineer,Amazon,Pune,Remote,Mid,"Flutter,Firebase,Dart",1148478,1627307,2026-03-19,Open
240,Cybersecurity Analyst,TCS,Bangalore,Hybrid,Junior,"Docker,Kubernetes,CI/CD",1229351,1941407,2026-03-29,Closed
241,Data Analyst,Google,Chennai,Remote,Junior,"Java,Spring,AWS",1160014,1720791,2026-03-24,Closed
242,Cybersecurity Analyst,TCS,Bangalore,Full-time,Junior,"Python,SQL,ML",1446463,2226640,2026-03-30,Closed
243,Frontend Developer,HCL,Pune,Remote,Mid,"Docker,Kubernetes,CI/CD",671130,894391,2026-05-05,Closed
244,Backend Engineer,Amazon,Mumbai,Remote,Senior,"Docker,Kubernetes,CI/CD",1134388,2257448,2026-02-26,Closed
245,Backend Engineer,TechMahindra,Delhi,Hybrid,Junior,"Python,SQL,ML",533162,835022,2026-01-09,Open
246,Backend Engineer,TCS,Delhi,Full-time,Senior,"Flutter,Firebase,Dart",1319856,1785671,2026-02-28,Closed
247,Cybersecurity Analyst,Accenture,Hyderabad,Internship,Mid,"Docker,Kubernetes,CI/CD",1468166,2426963,2026-04-14,Closed
248,Data Analyst,Adobe,Delhi,Full-time,Senior,"React,Node.js,JS",446997,1308211,2026-02-03,Open
249,Backend Engineer,Razorpay,Delhi,Full-time,Mid,"Java,Spring,AWS",1746933,2503841,2025-11-28,Closed
250,Cloud Engineer,Google,Chennai,Internship,Junior,"TensorFlow,MLOps,Python",306685,1125904,2025-12-30,Closed
251,Full Stack Developer,Wipro,Delhi,Internship,Senior,"TensorFlow,MLOps,Python",397392,829959,2026-02-09,Open
252,DevOps Engineer,IBM,Remote,Internship,Mid,"Java,Spring,AWS",1340641,1603029,2026-02-23,Closed
253,DevOps Engineer,Flipkart,Delhi,Remote,Mid,"TensorFlow,MLOps,Python",739432,1784525,2026-01-22,Closed
254,ML Engineer,TCS,Hyderabad,Full-time,Junior,"Cybersecurity,Networking,Linux",1490463,1817584,2026-02-06,Open
255,Frontend Developer,Accenture,Hyderabad,Hybrid,Senior,"Java,Spring,AWS",646886,1601105,2025-12-25,Open
256,Data Analyst,HCL,Kolkata,Remote,Junior,"TensorFlow,MLOps,Python",643825,1048725,2025-11-25,Open
257,ML Engineer,Amazon,Hyderabad,Full-time,Junior,"Flutter,Firebase,Dart",786952,1142292,2025-12-14,Closed
258,Backend Engineer,Amazon,Delhi,Hybrid,Mid,"Docker,Kubernetes,CI/CD",1789634,2162698,2026-05-08,Open
259,Data Analyst,Adobe,Hyderabad,Full-time,Junior,"Cybersecurity,Networking,Linux",467704,1160162,2025-11-26,Open
260,Cloud Engineer,Infosys,Remote,Internship,Junior,"TensorFlow,MLOps,Python",632078,1123788,2026-04-17,Closed
261,Backend Engineer,Google,Remote,Hybrid,Mid,"Java,Spring,AWS",465128,956001,2026-02-14,Closed
262,Frontend Developer,Razorpay,Chennai,Internship,Junior,"Python,SQL,ML",1084542,2189763,2026-01-28,Closed
263,Full Stack Developer,Razorpay,Kolkata,Hybrid,Mid,"TensorFlow,MLOps,Python",1763579,2238543,2026-04-19,Closed
264,Data Analyst,Flipkart,Mumbai,Hybrid,Senior,"Flutter,Firebase,Dart",1481603,1758728,2026-04-19,Closed
265,Full Stack Developer,Flipkart,Delhi,Internship,Junior,"Cybersecurity,Networking,Linux",604189,1625366,2026-03-18,Closed
266,Frontend Developer,Razorpay,Hyderabad,Hybrid,Mid,"Cybersecurity,Networking,Linux",411115,1545015,2026-04-02,Open
267,Cybersecurity Analyst,HCL,Delhi,Hybrid,Junior,"Python,SQL,ML",1716136,2047745,2025-12-19,Closed
268,Mobile Developer,TCS,Kolkata,Hybrid,Mid,"Cybersecurity,Networking,Linux",1780966,2825957,2026-04-17,Open
269,Data Scientist,Infosys,Mumbai,Internship,Senior,"Flutter,Firebase,Dart",999196,1480302,2026-05-09,Closed
270,Cloud Engineer,HCL,Kolkata,Full-time,Senior,"TensorFlow,MLOps,Python",634503,854434,2025-12-12,Open
271,Cloud Engineer,IBM,Kolkata,Hybrid,Senior,"TensorFlow,MLOps,Python",1620037,2465509,2025-11-15,Open
272,Frontend Developer,Adobe,Remote,Full-time,Senior,"TensorFlow,MLOps,Python",774290,1079884,2026-01-15,Open
273,DevOps Engineer,TechMahindra,Hyderabad,Remote,Mid,"Python,SQL,ML",999386,1668790,2026-01-24,Closed
274,Data Scientist,Accenture,Kolkata,Remote,Mid,"Cybersecurity,Networking,Linux",1209268,1904323,2025-12-24,Closed
275,Data Analyst,Adobe,Pune,Full-time,Junior,"TensorFlow,MLOps,Python",547982,1514987,2026-02-07,Open
276,Mobile Developer,Razorpay,Delhi,Full-time,Junior,"Cybersecurity,Networking,Linux",1673099,2414041,2026-02-15,Closed
277,Mobile Developer,Infosys,Kolkata,Hybrid,Junior,"Python,SQL,ML",1767029,2054467,2025-12-24,Open
278,Cloud Engineer,Adobe,Remote,Internship,Mid,"TensorFlow,MLOps,Python",468776,1067780,2026-04-28,Closed
279,DevOps Engineer,IBM,Kolkata,Remote,Mid,"Java,Spring,AWS",544805,1476382,2026-01-15,Open
280,Data Analyst,IBM,Mumbai,Hybrid,Junior,"React,Node.js,JS",1759254,2957620,2026-03-24,Open
281,DevOps Engineer,Wipro,Kolkata,Internship,Senior,"Flutter,Firebase,Dart",721112,1718825,2025-11-22,Closed
282,Mobile Developer,Razorpay,Hyderabad,Internship,Senior,"Flutter,Firebase,Dart",1532729,2381410,2025-12-07,Closed
283,Data Scientist,TCS,Kolkata,Hybrid,Mid,"Python,SQL,ML",1273039,1496008,2025-12-03,Open
284,DevOps Engineer,Accenture,Bangalore,Internship,Junior,"TensorFlow,MLOps,Python",653072,1620983,2026-01-19,Open
285,Full Stack Developer,TCS,Delhi,Remote,Mid,"Cybersecurity,Networking,Linux",392779,805643,2026-04-29,Closed
286,Data Analyst,TechMahindra,Pune,Remote,Junior,"TensorFlow,MLOps,Python",305484,1107151,2026-04-01,Open
287,Cybersecurity Analyst,HCL,Mumbai,Internship,Mid,"Docker,Kubernetes,CI/CD",1033044,2051631,2026-03-30,Open
288,Cybersecurity Analyst,Adobe,Mumbai,Internship,Junior,"Flutter,Firebase,Dart",311625,1271074,2026-01-19,Open
289,Backend Engineer,HCL,Bangalore,Remote,Mid,"Docker,Kubernetes,CI/CD",1221491,2262378,2026-02-07,Closed
290,Data Scientist,Amazon,Remote,Internship,Junior,"React,Node.js,JS",1520374,2399326,2026-01-16,Closed
291,Cloud Engineer,HCL,Delhi,Hybrid,Senior,"Python,SQL,ML",1696994,2150487,2026-01-03,Open
292,Data Analyst,Adobe,Pune,Hybrid,Senior,"Python,SQL,ML",308354,1261255,2026-01-19,Open
293,Cybersecurity Analyst,TechMahindra,Kolkata,Remote,Junior,"TensorFlow,MLOps,Python",883567,2072531,2026-02-25,Open
294,Cybersecurity Analyst,HCL,Hyderabad,Full-time,Mid,"Cybersecurity,Networking,Linux",1235214,2190320,2026-03-19,Closed
295,Full Stack Developer,HCL,Bangalore,Full-time,Mid,"Cybersecurity,Networking,Linux",1754965,2600663,2026-01-18,Open
296,Full Stack Developer,Adobe,Pune,Internship,Senior,"Docker,Kubernetes,CI/CD",303220,677913,2025-12-19,Closed
297,Full Stack Developer,Razorpay,Remote,Full-time,Junior,"Java,Spring,AWS",305672,1310004,2025-11-23,Open
298,Backend Engineer,Microsoft,Delhi,Internship,Junior,"Python,SQL,ML",929494,1848943,2026-04-10,Open
299,Data Scientist,Google,Kolkata,Remote,Senior,"Cybersecurity,Networking,Linux",599225,898463,2026-03-06,Open
300,Backend Engineer,TechMahindra,Mumbai,Hybrid,Junior,"Docker,Kubernetes,CI/CD",374525,1191799,2026-05-06,Open
301,Full Stack Developer,TCS,Bangalore,Internship,Mid,"React,Node.js,JS",526200,1451629,2026-05-05,Closed
302,Full Stack Developer,HCL,Chennai,Full-time,Mid,"Flutter,Firebase,Dart",519441,1035867,2026-02-23,Closed
303,Full Stack Developer,Wipro,Remote,Hybrid,Senior,"TensorFlow,MLOps,Python",352240,1380450,2025-12-24,Closed
304,Full Stack Developer,TCS,Remote,Hybrid,Senior,"TensorFlow,MLOps,Python",1387256,1973936,2025-11-19,Closed
305,Cloud Engineer,Microsoft,Pune,Internship,Junior,"React,Node.js,JS",1173036,2060363,2025-12-26,Closed
306,Mobile Developer,Infosys,Delhi,Remote,Mid,"Docker,Kubernetes,CI/CD",832609,1205710,2026-04-19,Closed
307,Data Analyst,Amazon,Delhi,Full-time,Mid,"Docker,Kubernetes,CI/CD",913845,1259275,2026-04-21,Open
308,Data Scientist,TCS,Hyderabad,Remote,Senior,"Python,SQL,ML",865999,1427711,2026-04-17,Open
309,Frontend Developer,Adobe,Hyderabad,Full-time,Senior,"Docker,Kubernetes,CI/CD",1635491,2119115,2026-04-29,Closed
310,Frontend Developer,Infosys,Kolkata,Internship,Mid,"Flutter,Firebase,Dart",1133040,1520315,2026-03-27,Open
311,DevOps Engineer,Razorpay,Pune,Full-time,Junior,"Python,SQL,ML",1089891,1878146,2026-02-04,Open
312,DevOps Engineer,TCS,Bangalore,Internship,Mid,"Java,Spring,AWS",445610,1467409,2026-03-19,Open
313,DevOps Engineer,Infosys,Mumbai,Remote,Senior,"Flutter,Firebase,Dart",1527072,2101725,2026-02-02,Closed
314,Cybersecurity Analyst,HCL,Kolkata,Full-time,Senior,"Docker,Kubernetes,CI/CD",610526,1805985,2026-03-29,Closed
315,Backend Engineer,HCL,Remote,Internship,Junior,"TensorFlow,MLOps,Python",1260380,2411903,2025-12-21,Closed
316,Data Scientist,Microsoft,Delhi,Remote,Junior,"Python,SQL,ML",377764,1032964,2026-03-20,Closed
317,DevOps Engineer,TechMahindra,Mumbai,Remote,Junior,"TensorFlow,MLOps,Python",890671,2066998,2025-12-04,Open
318,Cloud Engineer,Google,Delhi,Internship,Senior,"Python,SQL,ML",1698787,2356324,2026-03-08,Open
319,DevOps Engineer,Infosys,Remote,Full-time,Junior,"Docker,Kubernetes,CI/CD",491910,795993,2025-11-24,Closed
320,Backend Engineer,IBM,Bangalore,Remote,Junior,"React,Node.js,JS",955162,1781721,2025-12-31,Open
321,Backend Engineer,Razorpay,Hyderabad,Internship,Senior,"Java,Spring,AWS",1482205,1988368,2026-04-06,Closed
322,Data Analyst,Accenture,Delhi,Internship,Junior,"Cybersecurity,Networking,Linux",1326485,1585999,2026-04-10,Closed
323,Frontend Developer,Flipkart,Delhi,Full-time,Junior,"Java,Spring,AWS",1757988,2424705,2026-01-04,Closed
324,Frontend Developer,Microsoft,Chennai,Hybrid,Senior,"Flutter,Firebase,Dart",641914,1118324,2025-11-16,Closed
325,Data Analyst,Flipkart,Chennai,Remote,Junior,"Cybersecurity,Networking,Linux",1199520,1722214,2026-01-04,Open
326,Data Scientist,Flipkart,Chennai,Internship,Mid,"Docker,Kubernetes,CI/CD",488742,834975,2026-02-10,Closed
327,Cybersecurity Analyst,Razorpay,Mumbai,Remote,Mid,"Java,Spring,AWS",1599409,2085864,2026-01-25,Closed
328,Data Analyst,Razorpay,Kolkata,Remote,Mid,"Cybersecurity,Networking,Linux",1094162,1986138,2026-03-08,Open
329,Full Stack Developer,TCS,Kolkata,Hybrid,Junior,"React,Node.js,JS",760829,1278250,2026-03-31,Closed
330,Frontend Developer,Flipkart,Delhi,Hybrid,Junior,"Flutter,Firebase,Dart",597404,966651,2026-04-08,Closed
331,Backend Engineer,TCS,Delhi,Remote,Junior,"Python,SQL,ML",901673,1826430,2026-05-08,Closed
332,ML Engineer,Amazon,Bangalore,Full-time,Mid,"Cybersecurity,Networking,Linux",1499978,2238623,2026-01-04,Open
333,ML Engineer,Flipkart,Mumbai,Full-time,Mid,"Docker,Kubernetes,CI/CD",1596352,2384129,2025-12-15,Open
334,Frontend Developer,Adobe,Chennai,Remote,Mid,"Java,Spring,AWS",976715,1801003,2026-03-21,Closed
335,Data Scientist,Infosys,Mumbai,Remote,Senior,"React,Node.js,JS",1509337,2497596,2026-03-08,Open
336,Data Scientist,Razorpay,Mumbai,Full-time,Senior,"Java,Spring,AWS",335707,1105003,2026-04-27,Open
337,Mobile Developer,TCS,Chennai,Remote,Mid,"Python,SQL,ML",978319,1463936,2026-04-10,Closed
338,Backend Engineer,TechMahindra,Bangalore,Hybrid,Senior,"Java,Spring,AWS",667543,1630963,2026-05-12,Open
339,Frontend Developer,Amazon,Mumbai,Hybrid,Senior,"TensorFlow,MLOps,Python",508938,860882,2026-02-07,Open
340,Cybersecurity Analyst,TechMahindra,Remote,Full-time,Mid,"Docker,Kubernetes,CI/CD",862016,1135530,2026-02-15,Closed
341,Data Scientist,TCS,Hyderabad,Full-time,Senior,"Docker,Kubernetes,CI/CD",754490,1351982,2026-05-12,Open
342,Data Scientist,Accenture,Chennai,Internship,Senior,"Java,Spring,AWS",572284,1346835,2026-03-22,Open
343,DevOps Engineer,Microsoft,Hyderabad,Remote,Senior,"React,Node.js,JS",1132384,1406624,2026-04-24,Closed
344,DevOps Engineer,Adobe,Hyderabad,Full-time,Junior,"Cybersecurity,Networking,Linux",1008693,1285510,2026-02-26,Closed
345,Backend Engineer,Flipkart,Hyderabad,Full-time,Mid,"React,Node.js,JS",1459802,2182672,2026-01-10,Open
346,Mobile Developer,Google,Delhi,Hybrid,Junior,"Cybersecurity,Networking,Linux",662821,990867,2026-03-21,Closed
347,Cybersecurity Analyst,IBM,Kolkata,Remote,Junior,"Python,SQL,ML",983175,1840701,2026-03-23,Open
348,ML Engineer,HCL,Hyderabad,Internship,Mid,"React,Node.js,JS",618384,941306,2026-03-08,Closed
349,Data Analyst,Wipro,Hyderabad,Internship,Senior,"Cybersecurity,Networking,Linux",1096024,2027026,2026-02-05,Open
350,ML Engineer,IBM,Delhi,Hybrid,Junior,"Cybersecurity,Networking,Linux",464142,1015010,2026-02-03,Open
351,DevOps Engineer,Flipkart,Hyderabad,Internship,Junior,"Java,Spring,AWS",461228,1541592,2025-12-22,Closed
352,DevOps Engineer,Microsoft,Remote,Hybrid,Junior,"TensorFlow,MLOps,Python",1549833,2334820,2026-03-22,Closed
353,Cloud Engineer,Microsoft,Hyderabad,Internship,Senior,"React,Node.js,JS",429304,658501,2026-02-07,Open
354,ML Engineer,Flipkart,Delhi,Full-time,Mid,"Java,Spring,AWS",742737,1670399,2026-04-14,Open
355,Cloud Engineer,Accenture,Mumbai,Remote,Mid,"TensorFlow,MLOps,Python",1712718,1916088,2026-04-06,Closed
356,Full Stack Developer,TechMahindra,Chennai,Remote,Senior,"Flutter,Firebase,Dart",987693,1461277,2026-02-05,Open
357,Mobile Developer,HCL,Remote,Full-time,Mid,"Python,SQL,ML",595477,1003853,2026-01-10,Open
358,Cybersecurity Analyst,Infosys,Remote,Internship,Senior,"Java,Spring,AWS",387895,1324459,2025-11-19,Closed
359,ML Engineer,Flipkart,Kolkata,Remote,Mid,"React,Node.js,JS",1110268,2143936,2026-04-17,Open
360,Data Analyst,TechMahindra,Pune,Remote,Junior,"React,Node.js,JS",1562170,2538535,2025-12-24,Closed
361,Cloud Engineer,Infosys,Hyderabad,Full-time,Junior,"Python,SQL,ML",1000505,1523196,2026-02-28,Open
362,Cybersecurity Analyst,HCL,Chennai,Internship,Senior,"Java,Spring,AWS",1790336,2366341,2026-04-01,Closed
363,Backend Engineer,HCL,Hyderabad,Hybrid,Mid,"Java,Spring,AWS",656896,1393495,2025-12-04,Closed
364,Data Scientist,Wipro,Remote,Hybrid,Mid,"Docker,Kubernetes,CI/CD",328812,836961,2026-01-14,Open
365,Full Stack Developer,TCS,Chennai,Internship,Mid,"Docker,Kubernetes,CI/CD",1106563,1600773,2025-12-30,Open
366,Cybersecurity Analyst,HCL,Pune,Hybrid,Senior,"Java,Spring,AWS",1595827,2683606,2026-04-09,Open
367,Data Scientist,Flipkart,Delhi,Internship,Senior,"React,Node.js,JS",981804,1994023,2025-12-12,Open
368,Cybersecurity Analyst,Flipkart,Bangalore,Remote,Senior,"React,Node.js,JS",1697567,2766622,2026-01-24,Open
369,Backend Engineer,Google,Hyderabad,Internship,Senior,"Java,Spring,AWS",1438315,2375953,2026-01-12,Closed
370,DevOps Engineer,HCL,Mumbai,Remote,Senior,"Flutter,Firebase,Dart",884288,1456401,2026-05-09,Open
371,Full Stack Developer,Flipkart,Kolkata,Hybrid,Senior,"React,Node.js,JS",1692011,2019715,2026-01-11,Closed
372,Backend Engineer,IBM,Kolkata,Hybrid,Mid,"Java,Spring,AWS",1382613,1702110,2025-12-30,Open
373,Frontend Developer,IBM,Mumbai,Full-time,Senior,"Python,SQL,ML",1265960,1985496,2025-12-04,Closed
374,ML Engineer,Flipkart,Delhi,Hybrid,Senior,"Docker,Kubernetes,CI/CD",532058,1600858,2026-01-12,Open
375,Frontend Developer,Adobe,Delhi,Hybrid,Junior,"Flutter,Firebase,Dart",1513091,1814242,2026-04-13,Closed
376,Data Scientist,Adobe,Pune,Internship,Junior,"Flutter,Firebase,Dart",1237809,2255043,2025-12-12,Closed
377,Backend Engineer,Amazon,Pune,Hybrid,Senior,"Java,Spring,AWS",531244,1225942,2026-03-30,Closed
378,Full Stack Developer,Infosys,Delhi,Hybrid,Mid,"TensorFlow,MLOps,Python",545890,1416061,2026-04-19,Open
379,Cybersecurity Analyst,IBM,Mumbai,Full-time,Junior,"Python,SQL,ML",1438143,2547304,2025-12-01,Closed
380,DevOps Engineer,HCL,Remote,Hybrid,Mid,"Cybersecurity,Networking,Linux",941313,1929615,2026-03-15,Closed
381,Full Stack Developer,Google,Remote,Full-time,Mid,"Docker,Kubernetes,CI/CD",1017003,1347170,2026-05-02,Open
382,Cloud Engineer,HCL,Hyderabad,Internship,Mid,"Python,SQL,ML",704427,1809752,2026-02-05,Open
383,Backend Engineer,Infosys,Chennai,Hybrid,Senior,"Python,SQL,ML",532707,1501023,2026-03-12,Closed
384,Mobile Developer,TCS,Kolkata,Internship,Senior,"Java,Spring,AWS",1598445,2491229,2026-02-06,Open
385,Mobile Developer,Amazon,Remote,Internship,Junior,"Cybersecurity,Networking,Linux",854979,1087796,2026-02-09,Open
386,Cybersecurity Analyst,Adobe,Mumbai,Hybrid,Junior,"Cybersecurity,Networking,Linux",1491817,2390810,2026-03-30,Open
387,Cloud Engineer,HCL,Bangalore,Internship,Mid,"Flutter,Firebase,Dart",1582176,2242371,2025-12-14,Closed
388,Mobile Developer,Amazon,Delhi,Internship,Junior,"Cybersecurity,Networking,Linux",1044770,1832290,2026-05-03,Closed
389,Full Stack Developer,TechMahindra,Remote,Internship,Senior,"Python,SQL,ML",917463,1881562,2026-03-26,Closed
390,ML Engineer,Accenture,Mumbai,Internship,Mid,"Python,SQL,ML",1239382,1689273,2025-12-02,Closed
391,ML Engineer,Infosys,Bangalore,Full-time,Mid,"Python,SQL,ML",751951,1105167,2025-12-08,Closed
392,Cloud Engineer,HCL,Kolkata,Internship,Junior,"TensorFlow,MLOps,Python",1046717,2164533,2026-02-06,Open
393,Data Analyst,Wipro,Hyderabad,Hybrid,Senior,"Docker,Kubernetes,CI/CD",1124148,2219278,2025-12-01,Closed
394,Full Stack Developer,TechMahindra,Kolkata,Internship,Mid,"Java,Spring,AWS",866123,1900686,2026-01-07,Open
395,Data Scientist,Google,Kolkata,Remote,Junior,"Cybersecurity,Networking,Linux",796534,1670714,2025-12-31,Closed
396,Data Scientist,Wipro,Kolkata,Remote,Junior,"Flutter,Firebase,Dart",1700531,2640520,2026-01-16,Closed
397,Data Scientist,Amazon,Chennai,Full-time,Senior,"Flutter,Firebase,Dart",1354119,1824488,2025-12-22,Closed
398,Mobile Developer,Wipro,Pune,Remote,Mid,"Flutter,Firebase,Dart",996255,1768981,2026-04-11,Closed
399,DevOps Engineer,Flipkart,Bangalore,Full-time,Junior,"Java,Spring,AWS",629018,1313607,2026-04-19,Open
400,Full Stack Developer,HCL,Pune,Remote,Junior,"Cybersecurity,Networking,Linux",1083672,2191348,2026-03-13,Closed
401,Frontend Developer,IBM,Delhi,Remote,Mid,"Java,Spring,AWS",486111,1186060,2026-05-09,Open
402,Data Scientist,Flipkart,Delhi,Hybrid,Junior,"Cybersecurity,Networking,Linux",1566311,2266210,2025-11-16,Closed
403,Backend Engineer,Accenture,Mumbai,Internship,Mid,"Docker,Kubernetes,CI/CD",1684139,1959416,2026-04-15,Open
404,Mobile Developer,Accenture,Mumbai,Internship,Mid,"Flutter,Firebase,Dart",981276,2068112,2026-05-05,Open
405,Backend Engineer,Infosys,Hyderabad,Hybrid,Senior,"Python,SQL,ML",1221215,2008565,2026-04-13,Open
406,Full Stack Developer,Accenture,Chennai,Hybrid,Junior,"Python,SQL,ML",363077,1500290,2026-04-23,Closed
407,Mobile Developer,Accenture,Hyderabad,Hybrid,Junior,"React,Node.js,JS",1637213,2487864,2026-03-21,Closed
408,Data Scientist,Adobe,Kolkata,Full-time,Senior,"Cybersecurity,Networking,Linux",986642,2017256,2026-01-10,Open
409,Data Analyst,Flipkart,Remote,Full-time,Senior,"Cybersecurity,Networking,Linux",754778,1466732,2025-12-20,Open
410,Data Scientist,Flipkart,Bangalore,Hybrid,Senior,"Python,SQL,ML",1105395,2105066,2026-01-25,Closed
411,Frontend Developer,TCS,Chennai,Internship,Senior,"Flutter,Firebase,Dart",358672,930709,2026-03-03,Open
412,Frontend Developer,Accenture,Delhi,Hybrid,Junior,"Docker,Kubernetes,CI/CD",1763274,2744805,2025-12-05,Open
413,Full Stack Developer,IBM,Chennai,Hybrid,Junior,"Python,SQL,ML",873396,1285356,2026-01-16,Open
414,DevOps Engineer,Flipkart,Hyderabad,Hybrid,Senior,"Java,Spring,AWS",607103,1713288,2026-04-02,Open
415,Frontend Developer,TCS,Chennai,Hybrid,Junior,"Java,Spring,AWS",908815,1791506,2025-12-22,Open
416,Full Stack Developer,IBM,Pune,Remote,Mid,"TensorFlow,MLOps,Python",590099,1225056,2025-11-15,Open
417,Backend Engineer,Razorpay,Chennai,Internship,Senior,"Flutter,Firebase,Dart",987746,2179889,2025-12-06,Closed
418,Mobile Developer,Flipkart,Bangalore,Remote,Senior,"Java,Spring,AWS",1349838,2122543,2026-02-18,Closed
419,DevOps Engineer,Razorpay,Bangalore,Internship,Junior,"TensorFlow,MLOps,Python",1371073,2230981,2026-02-06,Closed
420,Cybersecurity Analyst,Flipkart,Mumbai,Full-time,Junior,"Flutter,Firebase,Dart",1490366,2388599,2026-03-11,Closed
421,Cybersecurity Analyst,Microsoft,Chennai,Full-time,Mid,"Flutter,Firebase,Dart",838489,1896975,2025-11-16,Closed
422,Full Stack Developer,Microsoft,Delhi,Full-time,Senior,"Cybersecurity,Networking,Linux",989711,1666363,2026-03-30,Open
423,Cloud Engineer,TCS,Delhi,Remote,Mid,"Flutter,Firebase,Dart",422371,1126016,2026-05-04,Open
424,Data Scientist,TCS,Hyderabad,Internship,Mid,"Docker,Kubernetes,CI/CD",1466350,2108765,2025-12-06,Open
